track_id,source,year,position,audio_path,filename,artist,title,status,cache_path,selected_duration_sec,raw_voiced_coverage,selected_voiced_coverage,skip_reason,median_voiced_prob,jump_rate,octave_jump_rate
billboard_1960_04,billboard,1960,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1960_4_Johnny Preston_Running Bear_vocals.mp3,1960_4_Johnny Preston_Running Bear_vocals.mp3,Johnny Preston,Running Bear,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1960_04.npz,122.60136054421768,0.8609532138172278,0.9001893939393939,,0.12793708630129036,0.08122895622895623,0.0021043771043771043
billboard_1955_02,billboard,1955,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1955_2_Bill Haley & His Comets_Rock Around the Clock_vocals.mp3,1955_2_Bill Haley & His Comets_Rock Around the Clock_vocals.mp3,Bill Haley & His Comets,Rock Around the Clock,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1955_02.npz,52.8021768707483,0.5310227448553303,0.609938434476693,,0.24075439447557426,0.12481962481962482,0.001443001443001443
billboard_1957_03,billboard,1957,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1957_3_The Diamonds_Little Darlin_vocals.mp3,1957_3_The Diamonds_Little Darlin_vocals.mp3,The Diamonds,Little Darlin,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1957_03.npz,23.475374149659864,0.6580007323324789,,too_short,,,
billboard_1963_02,billboard,1963,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1963_2_Skeeter Davis_The End of the World_vocals.mp3,1963_2_Skeeter Davis_The End of the World_vocals.mp3,Skeeter Davis,The End of the World,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1963_02.npz,55.58857142857143,0.8329248954879631,0.9348370927318296,,0.6860828109301793,0.02637460885113992,0.0
billboard_1955_04,billboard,1955,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1955_4_Roger Williams_Autumn Leaves_vocals.mp3,1955_4_Roger Williams_Autumn Leaves_vocals.mp3,Roger Williams,Autumn Leaves,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1955_04.npz,17.87936507936508,0.3339174979778916,,too_short,,,
billboard_1959_01,billboard,1959,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1959_1_Johnny Horton_The Battle of New Orleans_vocals.mp3,1959_1_Johnny Horton_The Battle of New Orleans_vocals.mp3,Johnny Horton,The Battle of New Orleans,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1959_01.npz,22.01251700680272,0.7094293185663744,,too_short,,,
billboard_1951_03,billboard,1951,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1951_3_Les Paul & Mary Ford_How High the Moon_vocals.mp3,1951_3_Les Paul & Mary Ford_How High the Moon_vocals.mp3,Les Paul & Mary Ford,How High the Moon,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1951_03.npz,55.00807256235828,0.4676416819012797,0.5470662726888983,,0.01646758759311301,0.08571428571428572,0.006177606177606178
billboard_1961_02,billboard,1961,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1961_2_Patsy Cline and The Jordanaires_I Fall to Pieces_vocals.mp3,1961_2_Patsy Cline and The Jordanaires_I Fall to Pieces_vocals.mp3,Patsy Cline and The Jordanaires,I Fall to Pieces,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1961_02.npz,69.75274376417234,0.8400442784004428,0.9107856191744341,,0.4849868077159113,0.04314442413162706,0.004753199268738574
billboard_1951_04,billboard,1951,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1951_4_Rosemary Clooney_Come on-a My House_vocals.mp3,1951_4_Rosemary Clooney_Come on-a My House_vocals.mp3,Rosemary Clooney,Come on-a My House,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1951_04.npz,49.13342403628118,0.7762441679626749,0.8856332703213611,,0.42606232904328145,0.08595835557928456,0.0005339028296849973
billboard_1959_05,billboard,1959,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1959_5_Paul Anka_Lonely Boy_vocals.mp3,1959_5_Paul Anka_Lonely Boy_vocals.mp3,Paul Anka,Lonely Boy,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1959_05.npz,18.64562358276644,0.5136271383009569,,too_short,,,
billboard_1964_02,billboard,1964,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1964_2_The Beatles_She Loves You_vocals.mp3,1964_2_The Beatles_She Loves You_vocals.mp3,The Beatles,She Loves You,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1964_02.npz,38.754104308390026,0.7343173431734318,0.8106650689035351,,0.047686993082524984,0.0673076923076923,0.005917159763313609
billboard_1957_01,billboard,1957,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1957_1_Elvis Presley_All Shook Up_vocals.mp3,1957_1_Elvis Presley_All Shook Up_vocals.mp3,Elvis Presley,All Shook Up,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1957_01.npz,21.73387755102041,0.7159890539483972,,too_short,,,
billboard_1953_03,billboard,1953,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1953_3_Patti Page_(How Much Is) That Doggie in the Window_vocals.mp3,1953_3_Patti Page_(How Much Is) That Doggie in the Window_vocals.mp3,Patti Page,(How Much Is) That Doggie in the Window,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1953_03.npz,33.57605442176871,0.8224690458849235,0.8298755186721992,,0.48498680771591124,0.10925771476230192,0.004170141784820684
billboard_1967_02,billboard,1967,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1967_2_The Box Tops_The Letter_vocals.mp3,1967_2_The Box Tops_The Letter_vocals.mp3,The Box Tops,The Letter,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1967_02.npz,17.972244897959182,0.7795487476712896,,too_short,,,
billboard_1959_04,billboard,1959,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1959_4_Frankie Avalon_Venus_vocals.mp3,1959_4_Frankie Avalon_Venus_vocals.mp3,Frankie Avalon,Venus,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1959_04.npz,49.64426303854875,0.8711974110032362,0.8835360149672591,,0.24075439447557428,0.0413135593220339,0.006355932203389831
billboard_1950_03,billboard,1950,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1950_3_Anton Karas_Third Man Theme_vocals.mp3,1950_3_Anton Karas_Third Man Theme_vocals.mp3,Anton Karas,Third Man Theme,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1950_03.npz,25.959909297052153,0.5367660024687004,,too_short,,,
billboard_1951_01,billboard,1951,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1951_1_Nat King Cole_Too Young_vocals.mp3,1951_1_Nat King Cole_Too Young_vocals.mp3,Nat King Cole,Too Young,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1951_01.npz,34.411972789115644,0.7779941577409932,0.9385964912280702,,0.4849868077159114,0.05539568345323741,0.0007194244604316547
billboard_1955_03,billboard,1955,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1955_3_Mitch Miller_The Yellow Rose of Texas_vocals.mp3,1955_3_Mitch Miller_The Yellow Rose of Texas_vocals.mp3,Mitch Miller,The Yellow Rose of Texas,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1955_03.npz,37.987845804988666,0.5909273384183059,0.7047677261613692,,0.020317628556360583,0.0642361111111111,0.003472222222222222
billboard_1950_05,billboard,1950,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1950_5_Gary & Bing Crosby_Simple Melody_vocals.mp3,1950_5_Gary & Bing Crosby_Simple Melody_vocals.mp3,Gary & Bing Crosby,Simple Melody,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1950_05.npz,34.22621315192744,0.724881995954147,0.8534599728629579,,0.32333605839064083,0.10739856801909307,0.0015910898965791568
billboard_1952_01,billboard,1952,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1952_1_Leroy Anderson_Blue Tango_vocals.mp3,1952_1_Leroy Anderson_Blue Tango_vocals.mp3,Leroy Anderson,Blue Tango,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1952_01.npz,22.105396825396827,0.4533529647972159,,too_short,,,
billboard_1972_02,billboard,1972,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1972_2_Gilbert O'Sullivan_Alone Again (Naturally)_vocals.mp3,1972_2_Gilbert O'Sullivan_Alone Again (Naturally)_vocals.mp3,Gilbert O'Sullivan,Alone Again (Naturally),success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1972_02.npz,41.00643990929705,0.7206638115631692,0.8754246885617214,,0.30147061177227663,0.05760517799352751,0.001941747572815534
billboard_1952_03,billboard,1952,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1952_3_Johnnie Ray & The Four Lads_Cry_vocals.mp3,1952_3_Johnnie Ray & The Four Lads_Cry_vocals.mp3,Johnnie Ray & The Four Lads,Cry,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1952_03.npz,71.68,0.8286470810742655,0.92095885973437,,0.15046460134333883,0.05102040816326531,0.0017593244194229415
billboard_1952_02,billboard,1952,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1952_2_Kay Starr_Wheel of Fortune_vocals.mp3,1952_2_Kay Starr_Wheel of Fortune_vocals.mp3,Kay Starr,Wheel of Fortune,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1952_02.npz,40.28662131519275,0.8215547703180212,0.9210374639769452,,0.2065067991177523,0.048841577958672514,0.0012523481527864746
billboard_1951_02,billboard,1951,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1951_2_Tony Bennett_Because of You_vocals.mp3,1951_2_Tony Bennett_Because of You_vocals.mp3,Tony Bennett,Because of You,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1951_02.npz,38.24326530612245,0.8431603773584906,0.9234972677595629,,0.4260623290432814,0.026973684210526316,0.002631578947368421
billboard_1952_04,billboard,1952,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1952_4_Jo Stafford_You Belong to Me_vocals.mp3,1952_4_Jo Stafford_You Belong to Me_vocals.mp3,Jo Stafford,You Belong to Me,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1952_04.npz,67.63972789115647,0.8473559194899363,0.9062821833161689,,0.27960516533635893,0.038272072754831375,0.006820765441455097
billboard_1950_02,billboard,1950,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1950_2_Nat King Cole_Mona Lisa_vocals.mp3,1950_2_Nat King Cole_Mona Lisa_vocals.mp3,Nat King Cole,Mona Lisa,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1950_02.npz,42.32997732426304,0.8105250792904969,0.9199122325836533,,0.5485250542599844,0.03281622911694511,0.0005966587112171838
billboard_1959_02,billboard,1959,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1959_2_Bobby Darin_Mack the Knife_vocals.mp3,1959_2_Bobby Darin_Mack the Knife_vocals.mp3,Bobby Darin,Mack the Knife,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1959_02.npz,17.99546485260771,0.6886271623113729,,too_short,,,
billboard_1958_01,billboard,1958,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1958_1_Domenico Modugno_Volare (Nel blu dipinto di blu)_vocals.mp3,1958_1_Domenico Modugno_Volare (Nel blu dipinto di blu)_vocals.mp3,Domenico Modugno,Volare (Nel blu dipinto di blu),success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1958_01.npz,46.32380952380952,0.8074684239428885,0.8701754385964913,,0.17653060863289757,0.0685878962536023,0.005187319884726225
billboard_1954_02,billboard,1954,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1954_2_Perry Como_Wanted_vocals.mp3,1954_2_Perry Como_Wanted_vocals.mp3,Perry Como,Wanted,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1954_02.npz,43.049795918367344,0.683609437751004,0.9007551240560949,,0.24075439447557426,0.06111443978430198,0.005392450569203115
billboard_1953_04,billboard,1953,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1953_4_Eddie Fisher_I'm Walking Behind You_vocals.mp3,1953_4_Eddie Fisher_I'm Walking Behind You_vocals.mp3,Eddie Fisher,I'm Walking Behind You,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1953_04.npz,47.67056689342404,0.8337971161143435,0.9191427179736971,,0.12793708630129033,0.031813361611876985,0.0010604453870625664
billboard_1951_05,billboard,1951,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1951_5_Mario Lanza_Be My Love_vocals.mp3,1951_5_Mario Lanza_Be My Love_vocals.mp3,Mario Lanza,Be My Love,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1951_05.npz,89.2110657596372,0.7385198395006688,0.8755856324830817,,0.022944219124638603,0.09931608682723758,0.0029735355337496285
billboard_1968_05,billboard,1968,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1968_5_The Rascals_People Got to Be Free_vocals.mp3,1968_5_The Rascals_People Got to Be Free_vocals.mp3,The Rascals,People Got to Be Free,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1968_05.npz,14.349931972789117,0.4940988443570199,,too_short,,,
billboard_1965_03,billboard,1965,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1965_3_The Rolling Stones_(I Can't Get No) Satisfaction_vocals.mp3,1965_3_The Rolling Stones_(I Can't Get No) Satisfaction_vocals.mp3,The Rolling Stones,(I Can't Get No) Satisfaction,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1965_03.npz,24.752471655328797,0.6273511378987842,,too_short,,,
billboard_1974_05,billboard,1974,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1974_5_The Jackson 5_Dancing Machine_vocals.mp3,1974_5_The Jackson 5_Dancing Machine_vocals.mp3,The Jackson 5,Dancing Machine,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1974_05.npz,22.569795918367348,0.5075555555555555,,too_short,,,
billboard_1970_04,billboard,1970,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1970_4_B.J. Thomas_Raindrops Keep Fallin' on My Head_vocals.mp3,1970_4_B.J. Thomas_Raindrops Keep Fallin' on My Head_vocals.mp3,B.J. Thomas,Raindrops Keep Fallin' on My Head,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1970_04.npz,29.094603174603176,0.6413974950560316,,too_short,,,
billboard_1972_04,billboard,1972,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1972_4_Harry Nilsson_Without You_vocals.mp3,1972_4_Harry Nilsson_Without You_vocals.mp3,Harry Nilsson,Without You,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1972_04.npz,57.23718820861678,0.8200751109593718,0.9399594320486815,,0.2407543944755743,0.03238341968911917,0.002158894645941278
billboard_1973_01,billboard,1973,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1973_1_Tony Orlando and Dawn_Tie a Yellow Ribbon Round the Ole Oak Tree_vocals.mp3,1973_1_Tony Orlando and Dawn_Tie a Yellow Ribbon Round the Ole Oak Tree_vocals.mp3,Tony Orlando and Dawn,Tie a Yellow Ribbon Round the Ole Oak Tree,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1973_01.npz,50.15510204081633,0.6950837988826816,0.8009259259259259,,0.24075439447557426,0.08559861191440139,0.006940427993059572
billboard_1965_05,billboard,1965,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1965_5_The Righteous Brothers_You've Lost That Lovin' Feelin'_vocals.mp3,1965_5_The Righteous Brothers_You've Lost That Lovin' Feelin'_vocals.mp3,The Righteous Brothers,You've Lost That Lovin' Feelin',skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1965_05.npz,27.422766439909296,0.6612557427258805,,too_short,,,
billboard_1975_04,billboard,1975,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1975_4_Freddy Fender_Before the Next Teardrop Falls_vocals.mp3,1975_4_Freddy Fender_Before the Next Teardrop Falls_vocals.mp3,Freddy Fender,Before the Next Teardrop Falls,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1975_04.npz,13.514013605442177,0.6044451118786605,,too_short,,,
billboard_1969_02,billboard,1969,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1969_2_The 5th Dimension_Aquarius_Let the Sunshine In (The Flesh Failures)_vocals.mp3,1969_2_The 5th Dimension_Aquarius_Let the Sunshine In (The Flesh Failures)_vocals.mp3,The 5th Dimension,Aquarius/Let the Sunshine In (The Flesh Failures),skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1969_02.npz,26.33142857142857,0.43071519795657726,,too_short,,,
billboard_1975_01,billboard,1975,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1975_1_Captain & Tennille_Love Will Keep Us Together_vocals.mp3,1975_1_Captain & Tennille_Love Will Keep Us Together_vocals.mp3,Captain & Tennille,Love Will Keep Us Together,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1975_01.npz,82.31473922902495,0.765346201324206,0.842031029619182,,0.1504646013433388,0.06166219839142091,0.006702412868632708
billboard_1963_04,billboard,1963,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1963_4_The Chiffons_He's So Fine_vocals.mp3,1963_4_The Chiffons_He's So Fine_vocals.mp3,The Chiffons,He's So Fine,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1963_04.npz,44.535873015873015,0.6376392901361948,0.8399374348279458,,0.030106861794195007,0.08944099378881988,0.0037267080745341614
billboard_1977_04,billboard,1977,04,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_4_Barbara Streisand_Evergreen (Love Theme from A Star Is Born)_vocals.mp3,1977_4_Barbara Streisand_Evergreen (Love Theme from A Star Is Born)_vocals.mp3,Barbara Streisand,Evergreen (Love Theme from A Star Is Born),success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1977_04.npz,82.70947845804989,0.8880727091633466,0.9267265581134194,,0.48498680771591124,0.03909090909090909,0.0033333333333333335
billboard_1975_02,billboard,1975,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1975_2_Glen Campbell_Rhinestone Cowboy_vocals.mp3,1975_2_Glen Campbell_Rhinestone Cowboy_vocals.mp3,Glen Campbell,Rhinestone Cowboy,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1975_02.npz,28.23546485260771,0.7067347665993586,,too_short,,,
billboard_1977_05,billboard,1977,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_5_Hot_Angel in Your Arms_vocals.mp3,1977_5_Hot_Angel in Your Arms_vocals.mp3,Hot,Angel in Your Arms,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1977_05.npz,21.037278911564627,0.5714655283921873,,too_short,,,
billboard_1977_03,billboard,1977,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_3_The Emotions_Best of My Love_vocals.mp3,1977_3_The Emotions_Best of My Love_vocals.mp3,The Emotions,Best of My Love,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1977_03.npz,51.2,0.6693843420089892,0.8058956916099773,,0.24075439447557426,0.09684684684684684,0.003941441441441441
billboard_1978_05,billboard,1978,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1978_5_Exile_Kiss You All Over_vocals.mp3,1978_5_Exile_Kiss You All Over_vocals.mp3,Exile,Kiss You All Over,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1978_05.npz,11.075918367346938,0.49361056963396144,,too_short,,,
billboard_1962_05,billboard,1962,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1962_5_David Rose_The Stripper_vocals.mp3,1962_5_David Rose_The Stripper_vocals.mp3,David Rose,The Stripper,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1962_05.npz,31.161179138321994,0.30388764502340726,,low_region_voiced_coverage,,,
billboard_1977_02,billboard,1977,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_2_Andy Gibb_I Just Want To Be Your Everything_vocals.mp3,1977_2_Andy Gibb_I Just Want To Be Your Everything_vocals.mp3,Andy Gibb,I Just Want To Be Your Everything,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1977_02.npz,25.704489795918366,0.6449223171108138,,too_short,,,
billboard_1958_03b,billboard,1958,03b,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1958_3b_Elvis Presley_I Beg of You_vocals.mp3,1958_3b_Elvis Presley_I Beg of You_vocals.mp3,Elvis Presley,I Beg of You,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1958_03b.npz,18.854603174603174,0.7213438735177866,,too_short,,,
billboard_1976_04,billboard,1976,04,"/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1976_4_The Four Seasons_December, 1963 (Oh, What a Night)_vocals.mp3","1976_4_The Four Seasons_December, 1963 (Oh, What a Night)_vocals.mp3",The Four Seasons,"December, 1963 (Oh, What a Night)",skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1976_04.npz,19.667301587301587,0.6314572980469202,,too_short,,,
billboard_1978_02,billboard,1978,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1978_2_Bee Gees_Night Fever_vocals.mp3,1978_2_Bee Gees_Night Fever_vocals.mp3,Bee Gees,Night Fever,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1978_02.npz,23.54503401360544,0.7279207038645729,,too_short,,,
billboard_1975_05,billboard,1975,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1975_5_Frankie Valli_My Eyes Adored You_vocals.mp3,1975_5_Frankie Valli_My Eyes Adored You_vocals.mp3,Frankie Valli,My Eyes Adored You,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1975_05.npz,40.658140589569165,0.7559239069974413,0.8446601941747572,,0.4260623290432814,0.06901217861975643,0.0040595399188092015
billboard_1977_01,billboard,1977,01,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1977_1_Rod Stewart_Tonight's the Night (Gonna Be Alright)_vocals.mp3,1977_1_Rod Stewart_Tonight's the Night (Gonna Be Alright)_vocals.mp3,Rod Stewart,Tonight's the Night (Gonna Be Alright),skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1977_01.npz,15.62702947845805,0.5676204199258954,,too_short,,,
billboard_1956_02,billboard,1956,02,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1956_2_Elvis Presley_Don't Be Cruel_vocals.mp3,1956_2_Elvis Presley_Don't Be Cruel_vocals.mp3,Elvis Presley,Don't Be Cruel,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1956_02.npz,26.192108843537415,0.6700526711813394,,too_short,,,
billboard_1958_02b,billboard,1958,02b,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1958_2b_The Everly Brothers_Claudette_vocals.mp3,1958_2b_The Everly Brothers_Claudette_vocals.mp3,The Everly Brothers,Claudette,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1958_02b.npz,11.00625850340136,0.47383616023096353,,too_short,,,
billboard_1981_05,billboard,1981,05,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1981_5_Rick Springfield_Jessie's Girl_vocals.mp3,1981_5_Rick Springfield_Jessie's Girl_vocals.mp3,Rick Springfield,Jessie's Girl,skipped,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1981_05.npz,15.928888888888888,0.3633297193109264,,too_short,,,
billboard_1978_03,billboard,1978,03,/home/data/kevinzhang/research/fractal_analysis/audio_data/billboard/vocals/full_duration/1978_3_Debby Boone_You Light Up My Life_vocals.mp3,1978_3_Debby Boone_You Light Up My Life_vocals.mp3,Debby Boone,You Light Up My Life,success,/home/data/kevinzhang/research/fractal_analysis/results/audio_melody_f0/cache/clean_contours/billboard_1978_03.npz,70.5190022675737,0.9035963499731615,0.9012183075403358,,0.7571601330199093,0.033625730994152045,0.0
